"","Genotype","Batch","Sample","nclusters_final_downsampled","nclusters_eff_downsampled","mean_cluster_size_downsampled","std_cluster_size_downsampled","cluster_gini_downsampled","cluster_entropy_downsampled","cluster_inverse_simpson_downsampled","top_clone_occupancy_downsampled","big_clones_occupancy_downsampled","alpha_ratio_clusters","frac_clusters_Sa","frac_clusters_Sg3","frac_clusters_Sg2b","frac_clusters_Sg2c","frac_clusters_Sm","frac_clusters_Sg1","insert_frequency","frac_breaks_inversions","frac_breaks_duplications","median_duplication_size","median_inversion_size","homology_fw","homology_rv","donor_score_S","donor_score_W","donor_score_WGCW","donor_score_GAGCT","donor_score_GGGST","donor_complexity","acceptor_score_S","acceptor_score_W","acceptor_score_WGCW","acceptor_score_GAGCT","acceptor_score_GGGST","acceptor_complexity","n_homology_switch","n_untemplated_switch","frac_blunt","mean_length","std_length","mean_GC","std_GC","mean_length_SA","mean_length_SG","std_length_SA","std_length_SG","frac_breaks_single","frac_breaks_sequential","frac_breaks_intra","mean_intra_break_size","std_intra_break_size","spread_SM","spread_SA","spread_SG","spread_SG1","spread_SG2B","spread_SG2C","spread_SG3","frac_breaks_SM_SM","frac_breaks_SM_SG","frac_breaks_SG_SG","frac_breaks_SM_SA","frac_breaks_SG_SA","frac_breaks_SA_SA","homology_fw_SM_SA","homology_rv_SM_SA","homology_fw_SM_SG","homology_rv_SM_SG","donor_score_GAGCT_SM_SG","donor_score_GGGST_SM_SA","donor_score_GGGST_SM_SG","donor_score_S_SM_SA","donor_score_S_SM_SG","donor_score_W_SM_SA","donor_score_W_SM_SG","donor_score_WGCW_SM_SA","donor_score_WGCW_SM_SG","donor_score_GAGCT_SM_SA","donor_complexity_SM_SG","donor_complexity_SM_SA","acceptor_score_GAGCT_SM_SA","acceptor_score_GAGCT_SM_SG","acceptor_score_GGGST_SM_SA","acceptor_score_GGGST_SM_SG","acceptor_score_S_SM_SA","acceptor_score_WGCW_SM_SG","acceptor_score_S_SM_SG","acceptor_score_W_SM_SA","acceptor_score_W_SM_SG","acceptor_score_WGCW_SM_SA","acceptor_complexity_SM_SA","acceptor_complexity_SM_SG","n_homology_switch_SA","n_homology_switch_SG","n_untemplated_switch_SA","n_untemplated_switch_SG","frac_blunt_SA","frac_blunt_SG","nclusters_final","nclusters_eff","mean_cluster_size","std_cluster_size","cluster_gini","cluster_entropy","cluster_inverse_simpson","top_clone_occupancy","big_clones_occupancy","frac_variants_germline","frac_variants_transitions","num_variants"
"73","Rif1 KO","20240830","20240830_CH12.24",22,19.3077116779716,0.0455651232825145,0.0257118556686089,0.321495282772094,0.94178751536503,16.6145529672835,0.0920903473255318,0.987331821100607,0.91304347826087,0.91304347826087,0,0.0869565217391304,0,0,0,0.0869565217391304,0,0,1991,0,0.140508114709044,0.0103741457802647,0.0015419861320407,0.0012150493214186,0.0036551185707244,0.0008893809038415,0.000953811498527,0.0008492191722833,0.0014220715675972,0.0013512104670217,0.002081067880449,0,0,0.0011536251030062,2.35146690726784,8.79394873161531,0,1976.30434782609,376.138438295935,0.494661369752339,0.016219172363534,2026.14285714286,1453,355.500088502338,10,0.919886157727131,0,0.0801138422728693,405.938993535791,14.010314729388,214.439223668967,267.247303811148,2.61353206001154,0,2.61353205871979,0,0,0,0.0799901006719247,0,0.839896057055206,0,0.0801138422728693,0.159535878924451,0.0098162363987365,0.0158305849146328,0.0266155449672424,0.0435077105320901,0.0106280193236715,0.0106280193236715,0.0155581103868506,0.0155581103868506,0.0127554758028498,0.0127554758028498,0.0210282437910366,0.0210282437910366,0.0435077105320901,0.0114321588815224,0.0114321588815224,0,0,0,0,0.0129158771605424,0.001254705144291,0.0015236833388539,0.0120234369018676,0.0020141738157403,0.0177253152990484,0.0118332775194159,0.001850292375261,2.49007903660088,0.896039549270879,9.13961476615208,5.16445536897923,0,0,23,25.1559097927909,0.0434782608695652,0.0264684397452184,0.338351581508516,0.936951982690726,16.980528089934,0.0859184914841849,0.977113746958638,0.416666666666667,0.854166666666667,48
"74","Lig4 KO","20240830","20240830_CH12.25",80.7,11.9484265517554,0.0124408711933231,0.0488657411271036,0.808829871109505,0.549770952040527,4.89871551137956,0.330347734457323,0.803266596417281,0.991452991452992,0.991452991452992,0.0085470085470085,0,0,0,0,0.0512820512820512,0.0319999484309129,0,1535.5,411,0.104576073623531,0.0162615189678924,0.0014530226077726,0.0013160660364227,0.0031664445756851,0.0008084576847693,0.0008101150273999,0.0010840977351541,0.0013758820783918,0.0014036579223765,0.0016494806388112,0,0.0005280388885719,0.0011766116316197,2.59261695066679,4.16773419157961,0.0256410256410256,1608.05128205128,415.878533510818,0.488475563150485,0.0122052298425994,1604.02586206897,2075,415.391474295465,0,0.958676089936383,0,0.0413239100636172,318.871400362084,280.239150717962,228.692147798519,392.677532261626,0,0,0,0,0,0.0247939701802179,0.0082644490511757,0,0.950411640885207,0,0.0165299398833992,0.104473705741489,0.0162525652008191,0.0211764705882352,0.0134895842525429,0.0369920725500344,0.0084432453692231,0.0084432453692231,0.0145658624285066,0.0145658624285066,0.0139487960346908,0.0139487960346908,0.0168451742852449,0.0168451742852449,0.0369920725500344,0.0138120065673084,0.0138120065673084,0,0,0.0044779529316016,0,0.0123418199240539,0.0025094102885821,0.0021199072540576,0.0126812621471141,0.0013427825438269,0.0134540909726075,0.0123459910424856,0.0017270446975615,2.61338682299735,0.204081632653061,4.14292833095625,7.02040816326531,0.0258620689655172,0,117,17.4611601029165,0.0085470085470085,0.040958168441771,0.821685251150157,0.526218511519555,4.92258473122066,0.334112493945711,0.792785393897277,0.411764705882353,0.882352941176471,34
"75","Rif1 KO","20240830","20240830_CH12.26",11.8,9.21998250700092,0.0849650349650349,0.0691706550122754,0.419147499465422,0.878376317633902,7.0749570619449,0.268139520180288,0.999050632911392,0.833333333333333,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,2282,0,0.132288329810793,0.0109422656424915,0.0015905544728222,0.001159900716647,0.0042068194729693,0.0008572018781092,0,0.0007423437294148,0.0015048051135028,0.0012572677967332,0.0017617351282464,0.0016627345242107,0,0.0010156266585902,2.89968861812049,7.8735387926573,0,2524.58333333333,923.055655448552,0.506687077825536,0.0164256226279,2135.3,4471,325.645221061203,189,0.922143579373104,0,0.0778564206268959,94.621645021645,5.35053979349585,181.640882944975,241.327574347608,169.652391300597,0,0,0,169.652391299862,0,0.153690596562184,0.0010111223458038,0.76845298281092,0,0.0768452982810921,0.118099371024672,0.0069062605646066,0.109090702854314,0.0363730147820961,0.0412826420890936,0,0,0.0160803891144937,0.0160803891144937,0.0121273608572703,0.0121273608572703,0.0241331762582639,0.0241331762582639,0.0412826420890936,0.0099186649902478,0.0099186649902478,0,0.0112479100167198,0,0,0.0131854048552285,0.0025094102885821,0.0021402576709164,0.0117145789856394,0.0013198665018661,0.0143322402088502,0.0101096866375305,0.0016112096112483,3.08850665062489,1.95559845559846,9.31414101708323,0.67052767052767,0,0,12,11.6300105297929,0.0833333333333333,0.0703971727124178,0.420345985024529,0.87763604599251,7.25443477920229,0.258326878388846,1,0.625,0.90625,32
"76","WT","20240830","20240830_CH12.27",92.1,28.7589365992848,0.0108897769181108,0.0356286151592497,0.598769871614043,0.751222312468595,7.85583107548664,0.343978894061259,0.640945387772161,0.980769230769231,0.980769230769231,0,0.0192307692307692,0,0,0,0.0192307692307692,0,0,1757,0,0.111682726567344,0.0142215991217366,0.0015041240582131,0.0012580411245511,0.0036962595481081,0.0007288859102167,0.0004326157389468,0.0009634037931543,0.001418441739927,0.001355332080574,0.0018209927287486,0,0.000218428915748,0.0010700230630466,2.36864212095599,6.53912136728731,0.0288461538461538,1891.98076923077,565.2167212122,0.494861335033312,0.0128365694505064,1842.49019607843,4416,442.954092807884,332,0.936803561147338,0,0.0631964388526614,220.274308271788,121.084640168268,264.365037777924,351.022488317051,543.271250741594,0,543.271250741597,0,0,0.0180452095233248,0.0180154530989872,0.0001125965818686,0.918788108048351,0,0.0450386327474679,0.10702526928678,0.0132023815139007,0.0935134126282662,0.0410114708722934,0.0343508490215855,0.0046439933321491,0.0046439933321491,0.0151315009955297,0.0151315009955297,0.0132685346743503,0.0132685346743503,0.019969559272049,0.019969559272049,0.0343508490215855,0.0122871516122279,0.0122871516122279,0,0,0.0018582281248292,0,0.0127010936335543,0.0025016170889282,0.0019532608181311,0.0122695622310771,0.0015304384893928,0.0146576622654288,0.0112049061556474,0.0018085187079907,2.39486549587669,1.03125,6.6587201522668,0.439583333333333,0.0294117647058823,0,104,42.9984887291259,0.0096153846153846,0.0346913028632716,0.608204869008508,0.7388396052358,7.48645922994823,0.354077162833797,0.602013309746441,0.208333333333333,0.805555555555556,72
"77","WT","20240830","20240830_CH12.28",101.3,27.5958142537053,0.009912749558794,0.0399259908636473,0.658157671740409,0.685721251683544,5.8722668802833,0.400568886636166,0.626306838644276,0.933884297520661,0.933884297520661,0.024793388429752,0.0413223140495867,0,0,0,0.0413223140495867,0.0145943048371296,0,1961,327.5,0.122853428103652,0.0102394534826564,0.0015252364101898,0.0012340683732438,0.0039515234226937,0.0004935326570253,0.0005524936430859,0.0009270718511947,0.001417182830986,0.0013567615523351,0.001906640496691,0.0002457438144748,0.0001806152817623,0.0010488087764685,2.35586026126672,8.55809874921858,0.0082644628099173,2048.19008264463,593.144350109596,0.496692211553814,0.013566852782489,1937.87610619469,3606.375,425.51715818162,404.85798050057,0.896032412823025,0,0.103967587176975,317.144745598989,226.262517899969,279.865401283042,355.263161161559,8741.59243720531,0,466.96957474865,0,224.150407801907,0.0444750610300868,0.0592418124180518,8.04915929593095e-05,0.836790600404973,0,0.059412034553929,0.115398276660928,0.0092789102896399,0.0982031714289876,0.0283283384343904,0.0236138150770414,0.0060212810626908,0.0060212810626908,0.0153345701551915,0.0153345701551915,0.0130243149360786,0.0130243149360786,0.0213731781886196,0.0213731781886196,0.0236138150770414,0.011700581642643,0.011700581642643,0,0.0043351950606376,0.0016525786163518,0,0.0126044152174951,0.0030053936794354,0.0019248587130118,0.0123803482271622,0.0015624213149634,0.0146281738467414,0.0108824029508492,0.0017504554866957,2.36887726565307,2.17199507430946,8.25155005477357,12.8880990582542,0.0088495575221238,0,121,37.9278686829072,0.0082644628099173,0.0360792913569072,0.65235424496818,0.68612041833538,6.08012530472788,0.393513741181426,0.580899231336211,0.314285714285714,0.9,70
"78","Lig4 KO","20240830","20240830_CH12.29",84.7,13.9228402586603,0.0118559561113664,0.0462664988262686,0.751901433441611,0.598368850184207,5.20124203149871,0.354303664083445,0.729059125083921,0.990384615384615,0.990384615384615,0.0096153846153846,0,0,0,0,0.0288461538461538,0.0434756127453479,0,1603,411,0.119587799039571,0.0188213555026066,0.0014471878578051,0.0013226913053679,0.0032325609395433,0.0006612462946191,0.0010873164787158,0.0010715422086057,0.0013687290045315,0.0014117801278477,0.0018588657775418,0,0.0002217153713582,0.0012046527288552,2.89906429003068,2.64722231744164,0.0384615384615384,1633.06730769231,437.450618409207,0.488860888447345,0.0145380379155912,1631.07766990291,1838,439.100485863809,0,0.945394343471669,0,0.0546056565283311,389.780882410529,333.245757968476,267.581849678037,379.159422228928,18.9222280908806,0,0,0,18.9222280955932,0.0090916243597116,0.0090903302256889,0,0.93630401324598,0,0.0455140321686194,0.119811242519735,0.0181016601652609,0.0462217342766828,0.0235995500562429,0.0311749824101342,0.0116764355710326,0.0116764355710326,0.0145110951209652,0.0145110951209652,0.0140146615631436,0.0140146615631436,0.0175765331623279,0.0175765331623279,0.0311749824101342,0.0135805714212527,0.0135805714212527,0,0,0.0018517341921232,0,0.0122865947328829,0.0022920597911459,0.0016332257904661,0.0127445459498723,0.0018908210886171,0.0151618814100923,0.0126701854728826,0.0017752879783896,2.91480493578071,1.27777777777778,2.63277864445641,4.13492063492064,0.0388349514563106,0,104,21.3185004153426,0.0096153846153846,0.0423900667881483,0.764314853480239,0.580752818149715,5.13616185594377,0.353134410073912,0.720630040640991,0.459459459459459,0.891891891891892,37
"79","Trp53bp1 KO","20240830","20240830_CH12.30",68.5,52.8147969423238,0.0146115424912614,0.0150306403912702,0.394115239351143,0.926176194409767,33.3983010519836,0.116169723723421,0.819103347674347,0.985915492957746,0.985915492957746,0,0,0,0.0140845070422535,0,0.0422535211267605,0.0389677206907109,0,1419,555,0.123333858263471,0.0125231622351337,0.0015191610655193,0.0012409668337779,0.0036884781990398,0.0008666167207613,0.0009830142899021,0.0009510538561649,0.00141359946018,0.0013608304148317,0.0018954449404546,2.07343847931324e-07,0.0003295250032001,0.0010738172796477,3.07904685414685,4.1126079328655,0,1812.69014084507,444.503413112874,0.493037591496008,0.0122673834450356,1824.84285714286,0,435.798139237956,0,0.93222623405315,0,0.0677737659468501,374.094739047174,302.675804805164,257.516634482062,370.126964063235,0,0,0,0,0,0.0405887810639899,0,0,0.93222623405315,0,0.0271849848828601,0.121053355599259,0.0123364092136512,0,0,0.0400875313685052,0.0103574639730281,0.0103574639730281,0.0152547045685224,0.0152547045685224,0.0131203647385485,0.0131203647385485,0.0200016534594341,0.0200016534594341,0.0400875313685052,0.0121982419562477,0.0121982419562477,0,0,0.0028164200844322,0,0.0126828611379715,0,0,0.0122904552624961,0,0.0152219040738805,0.0112906562959957,0,3.07904685414685,0,4.1126079328655,0,0,0,71,70.1429303722279,0.0140845070422535,0.0145330031980898,0.377273991465176,0.930500636612997,34.6391366697515,0.114560283239552,0.810878590546037,0.295454545454545,0.863636363636364,44
"80","Trp53bp1 KO","20240830","20240830_CH12.31",47.1,32.1012517412235,0.021277025741203,0.0266684942700713,0.434658950244108,0.894298896133084,18.3300079635143,0.182645904414414,0.909302044300003,1,1,0,0,0,0,0,0.0625,0,0,1580,0,0.120954908093562,0.0127149506841168,0.0015615049304864,0.0011928860256631,0.0041616118043076,0.0004117909566612,0.0009114329971667,0.0008452411370309,0.0013527142397734,0.0014299646471857,0.0019138413581248,0,0.0019196301938455,0.0012050987580812,3.11476246501607,3.62163638973367,0,1741.39583333333,503.483438141354,0.491105439373765,0.0134957783830329,1741.39583333333,0,503.483438141354,0,0.939831424122017,0,0.0601685758779829,352.234828563244,90.0840218902847,244.423648238803,441.285763348766,0,0,0,0,0,0.0600862861114019,0,0,0.939831424122017,0,8.22897665810365e-05,0.109185269032746,0.0130450385888484,0,0,0.0185321180534232,0.0093429570507138,0.0093429570507138,0.0156412352957787,0.0156412352957787,0.0126555061987205,0.0126555061987205,0.0220260503322053,0.0220260503322053,0.0185321180534232,0.0108144845154245,0.0108144845154245,0,0,0.013562410978485,0,0.0119980177249495,0,0,0.0130752329074612,0,0.0143358875052239,0.0128997908643879,0,3.11476246501607,0,3.62163638973367,0,0,0,48,42.0929700372763,0.0208333333333333,0.0269817567046833,0.430310474627942,0.894382297058362,18.1652885974466,0.185953153907914,0.885223583621322,0.326530612244898,0.877551020408163,49
"81","Brca1 KO","20240830","20240830_CH12.32",36.4,27.206102920328,0.0276163540741524,0.0222432221591351,0.392501833533265,0.923412623097899,22.010691779714,0.122347607483162,0.962559944367119,0.897435897435897,0.897435897435897,0.0256410256410256,0.0769230769230769,0,0,0,0,0,0,2032,0,0.149260122488516,0.007938424132706,0.0016380712481689,0.0011059461482708,0.0046105390602569,4.05859974078872e-05,3.76928784720323e-05,0.0007384050918914,0.0014516090832008,0.0013176710718571,0.0016433034985605,0.0002848399090808,1.97866562343877e-06,0.0010400997158789,2.90137426295361,7.21032688649065,0,2340.23076923077,960.402171676505,0.501630391596932,0.0143231613275172,2046.6,4909.5,413.505031926543,376.082770145084,0.999788080873637,0,0.0002119191263634,75,1.4210854715202e-14,317.79167842489,344.807889763791,7378.53344847839,0,210.64581325629,0,0,0.0001307938358024,0.102542367269091,0,0.897245713604546,0,8.11252905609898e-05,0.15617659386173,0.0058664499225129,0.0889605633392126,0.0259932466796549,0.0018265180601632,0.0003863833497998,0.0003863833497998,0.0164085819104457,0.0164085819104457,0.0117326620321825,0.0117326620321825,0.0244020470699069,0.0244020470699069,0.0018265180601632,0.009446778502206,0.009446778502206,0,0.002906976744186,1.808154778049e-05,0,0.0129140676754459,0.0021916602845084,0.0019582726108065,0.0120255104319997,0.0015247948481816,0.0134427974957151,0.0105107318605838,0.0017279396879709,2.98382191986748,2.17995726495726,7.91583107441356,1.03716524216524,0,0,39,39.7463546902653,0.0256410256410256,0.0204336461848573,0.392702372476113,0.924932202520655,24.09213969178,0.112701405553651,0.967175179979431,0.22093023255814,0.802325581395349,86
"82","Trp53bp1 KO","20240830","20240830_CH12.33",43.8,37.9058512952354,0.0228684872058478,0.0152928899715458,0.326480418615863,0.950852839990668,30.2467164529536,0.0876726277985573,0.944342428663106,1,1,0,0,0,0,0,0.0465116279069767,0,0,1380,0,0.110576192944407,0.0143131855619564,0.0015395951459182,0.0012177642494265,0.0035836717976261,0,0,0.000905736467173,0.001375747203837,0.0014038110703613,0.0017529691896174,0,6.15566411547137e-05,0.001124629766877,3.23707447964973,6.28171113259897,0.0232558139534883,1850.67441860465,408.230026408974,0.494953155913724,0.0095520864806784,1850.67441860465,0,408.230026408974,0,0.999894650721415,0,0.0001053492785854,75,1.4210854715202e-14,245.098824945309,340.385816610872,0,0,0,0,0,2.92495144280068e-05,0,0,0.999894650721415,0,7.60997641574297e-05,0.110583700156354,0.0143144123296377,0,0,0,0,0,0.015422109405327,0.015422109405327,0.0129190364546381,0.0129190364546381,0.018966390433366,0.018966390433366,0,0.0115879641817233,0.0115879641817233,0,0,0.0005047792220157,0,0.0123289014565903,0,0,0.0126960657128342,0,0.0142076378863537,0.0118728959937028,0,3.23707447964973,0,6.28171113259897,0,0.0232558139534883,0,43,47.720743673273,0.0232558139534883,0.0147586456847388,0.301763415812338,0.957359346438862,30.8602408514805,0.0885865238474343,0.961822392704639,0.463414634146341,0.926829268292683,41
"83","WT","20240830","20240830_CH12.34",97.3,27.2181270944611,0.0103232621969401,0.0377773983112409,0.645077668288447,0.70643305250174,6.7476469548425,0.365371832664186,0.623882012155811,0.962962962962963,0.962962962962963,0.0185185185185185,0.0092592592592592,0,0.0092592592592592,0,0.0462962962962962,0,0,1637,0,0.108688260953944,0.0130206552141218,0.0015029491797363,0.0012593751810112,0.0038565902728336,0.0007507416124528,0.0006435256110847,0.0009722177615396,0.0014241958123959,0.0013487984196889,0.0016945992759831,9.57733595764923e-05,0.0002119716767083,0.0010201944931662,2.46857684452124,7.89578544549782,0,1914.76851851852,541.905701214627,0.495128923348543,0.0146764175632861,1869.69230769231,3679.66666666667,450.891426401486,464.713053638718,0.922297452721633,0,0.0777025472783669,283.280745890572,265.280846557059,266.623315151229,335.10094781019,8875.63553817964,0,5.55512151073842,0,175,0.0259487288001487,0.0258588070856529,0,0.89643864563598,0,0.0517538184782182,0.102389296915931,0.012010488888691,0.0951083433027877,0.0428315163222284,0.0356272170863501,0.0069561445562929,0.0069561445562929,0.015105081419046,0.015105081419046,0.0133003079976104,0.0133003079976104,0.0208179971996566,0.0208179971996566,0.0356272170863501,0.0123350379482444,0.0123350379482444,0,0.003875968992248,0.0018181123955539,0,0.0127157270454186,0.0029171894604767,0.0021174229877442,0.0122527934715589,0.0013455800074599,0.0135939001507766,0.0106453243004747,0.0016460038104636,2.46715168264761,2.51798245614035,8.09842109643681,0.871082879612825,0,0,108,37.064689869951,0.0092592592592592,0.0362411046273843,0.655480207867532,0.698875475853482,6.67579250292957,0.368423270612529,0.634610927326745,0.372881355932203,0.779661016949153,59
"84","Trp53bp1 KO","20240830","20240830_CH12.35",58.2,37.1837766623298,0.0172025231596426,0.022966324060444,0.472045149072309,0.886815486865978,20.9669622761225,0.17176612255812,0.873364783062827,1,1,0,0,0,0,0,0.0634920634920634,0,0,1432,0,0.120547631567575,0.0136856078773838,0.0015415853339069,0.0012155044215419,0.0039687954972186,0.0001972834673475,0,0.0008649200120438,0.0013876729263859,0.0013902695956293,0.0017604032138275,0,0.0013083183219842,0.0011319653168579,2.83298718163889,7.40750177830948,0,1734.25396825397,513.459229096693,0.489951730132248,0.0158470111845512,1734.25396825397,0,513.459229096693,0,0.911694340238889,0,0.0883056597611108,174.081480589446,78.0846441203984,212.265664019055,445.454998328793,0,0,0,0,0,0.0294450135599982,0,0,0.911694340238889,0,0.0588606462011125,0.121178825015081,0.0124720444358538,0,0,0.0094329877874153,0,0,0.0155317920025969,0.0155317920025969,0.0127871274279655,0.0127871274279655,0.0215324364240918,0.0215324364240918,0.0094329877874153,0.0109688892899411,0.0109688892899411,0,0,0.0090244300739198,0,0.0124770355148059,0,0,0.0125263155259519,0,0.0143149129843528,0.0118497113868747,0,2.83298718163889,0,7.40750177830948,0,0,0,63,51.050756763885,0.0158730158730158,0.0230190536514359,0.488707759737508,0.87841640563618,20.5231855022254,0.1786117467582,0.89162471395881,0.142857142857143,1,7
"85","Lig4 KO","20240830","20240830_CH12.36",52,9.58597764314947,0.0193495059741922,0.0658217179659168,0.803582463066805,0.534270945725871,4.11633688315789,0.373847999004059,0.831730491345543,0.956521739130435,0.956521739130435,0.0144927536231884,0.0289855072463768,0,0,0,0.0434782608695652,0.0259712374705199,0,1677,369.5,0.117043850884978,0.020523861507498,0.0014463853884604,0.0013236024969801,0.0030719561467018,0.0007618829613911,0.0009732750504271,0.0010665238716584,0.0013495975891718,0.0014335035560608,0.0018203276828318,0,2.23267926498117e-08,0.0012247431602528,2.65567416459882,5.12635973745878,0.0289855072463768,1638.46376811594,433.5440261384,0.48726940598924,0.0146057418271676,1648.56060606061,1416.33333333333,440.395040595885,68.2169741014328,0.919898597661595,0,0.0801014023384046,188.051168034342,96.6021011232531,233.535657823406,390.028930659702,8525.61700706055,0,374.025063684092,0,0,0.0399965066011769,0.0399955912026784,0,0.879903006458917,0,0.0401048957372276,0.120528843879186,0.0176801232574601,0.0489188895630931,0.0456144703440266,0.0357171665011587,0.010392874411564,0.010392874411564,0.0145027887921574,0.0145027887921574,0.0140246511127672,0.0140246511127672,0.0168738723547267,0.0168738723547267,0.0357171665011587,0.0137692781950115,0.0137692781950115,0,0,0,0,0.0122642005518017,0.0012198522236163,0.001437194067204,0.0127702079513688,0.0021115669940735,0.0155338748537508,0.0127021758904849,0.0017653092460855,2.7044146416815,1.58338366877983,5.30119016018154,1.28009043755819,0.0303030303030303,0,69,13.0080564115458,0.0144927536231884,0.0571314854501561,0.812423704064769,0.520499574342682,4.22930971404015,0.361557751880808,0.828461846458601,0.25,0.892857142857143,28
